mpn,size_code,resistance_ohms,tolerance,tcr,power_w,voltage_v,temp_min_c,temp_max_c,length_mm,width_mm,height_mm
AC0603DR-077K87L,0603,7870,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0782K5L,0402,82500,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0715R8L,0603,15.8,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-072M1L,0402,2100000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0734R8L,0402,34.8,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071M21L,0402,1210000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0711KL,0603,11000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603DR-077K5L,0603,7500,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0723K7L,0402,23700,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-071M2L,0402,1200000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0718K2L,0402,18200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07121KL,0603,121000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07221KL,0402,221000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-071K91L,0603,1910,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0719K1L,0603,19100,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-071M82L,0402,1820000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-131ML,0402,1000000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-073R9L,0402,3.9,5%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-073M3L,0402,3300000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-07620RL,0402,620,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-073K48L,0603,3480,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402JR-0711RL,0402,11,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-07430KL,0402,430000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0744K2L,0402,44200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07390KL,0402,390000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0710KL,0603,10000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0733K2L,0402,33200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0771R5L,0402,71.5,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07255RL,0402,255,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-071M3L,0603,1300000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0752K3L,0402,52300,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-132K7L,0402,2700,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-0751KL,0402,51000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0710K7L,0603,10700,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0736RL,0402,36,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0786R6L,0402,86.6,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0716K2L,0603,16200,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07249KL,0402,249000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07953RL,0402,953,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-0730KL,0402,30000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07133RL,0603,133,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0717R4L,0603,17.4,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07113KL,0402,113000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07909RL,0402,909,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07191RL,0603,191,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07110RL,0603,110,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-073K32L,0402,3320,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-07100KL,0603,100000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603DR-077M5L,0603,7500000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0714RL,0603,14,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402JR-071K5L,0402,1500,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-073K9L,0402,3900,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0782R5L,0402,82.5,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-071R5L,0402,1.5,5%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-0727KL,0402,27000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0720KL,0402,20000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-073M3L,0402,3300000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07165KL,0402,165000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0713K3L,0402,13300,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-074K7L,0402,4700,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071R1L,0402,1.1,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071KL,0402,1000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0711RL,0402,11,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-073R9L,0402,3.9,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0736R5L,0402,36.5,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-072K1L,0402,2100,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0712R4L,0603,12.4,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0715RL,0603,15,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07160RL,0603,160,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07205RL,0402,205,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0734KL,0603,34000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07210KL,0402,210000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07590RL,0402,590,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-078K66L,0402,8660,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0733RL,0402,33,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07150RL,0603,150,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-072K61L,0402,2610,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-072M7L,0402,2700000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-071ML,0603,1000000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-071R13L,0402,1.13,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-072R94L,0402,2.94,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07402KL,0402,402000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0751KL,0603,51000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07174KL,0402,174000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-071M05L,0603,1050000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07332RL,0402,332,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-075K62L,0402,5620,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-0713K7L,0603,13700,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0718KL,0402,18000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-072K94L,0402,2940,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071M18L,0402,1180000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-0712RL,0402,12,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0713K7L,0402,13700,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-071K2L,0603,1200,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-071M47L,0402,1470000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071K8L,0402,1800,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07169RL,0603,169,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-071K69L,0402,1690,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0762KL,0603,62000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07294KL,0402,294000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-1333KL,0402,33000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0753K6L,0402,53600,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0716K9L,0402,16900,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-071K1L,0603,1100,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0715RL,0402,15,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0742K2L,0402,42200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-073RL,0402,3,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-073K6L,0603,3600,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603DR-0715KL,0603,15000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07270KL,0402,270000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-07100KL,0402,100000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071ML,0402,1000000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071M33L,0402,1330000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071R18L,0402,1.18,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-072R55L,0402,2.55,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071R58L,0402,1.58,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-073M6L,0402,3600000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-07140KL,0402,140000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0762RL,0402,62,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-13680KL,0402,680000,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-072R1L,0402,2.1,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0791KL,0603,91000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0722K6L,0402,22600,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0768KL,0402,68000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-07158KL,0603,158000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-071M21L,0603,1210000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-072M4L,0402,2400000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-138K2L,0402,8200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-07270RL,0603,270,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603DR-07210KL,0603,210000,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402JR-0751RL,0402,51,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-075M1L,0402,5100000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-074K22L,0402,4220,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0739K2L,0402,39200,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-071M18L,0603,1180000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-07287RL,0402,287,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0737R4L,0402,37.4,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0756R2L,0402,56.2,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-0738K3L,0402,38300,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-071R74L,0402,1.74,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-1318KL,0402,18000,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-073K3L,0402,3300,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402FR-075R6L,0402,5.6,1%,-/+200 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0402JR-0715RL,0402,15,5%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603DR-0710K2L,0603,10200,0.5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0402FR-0761R9L,0402,61.9,1%,-/+100 ppm/C,0.063,50,-55,155,1,0.5,0.32
AC0603FR-1313K7L,0603,13700,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-073R01L,0603,3.01,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07562RL,0603,562,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-135K36L,0603,5360,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0736RL,0603,36,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-134R75L,0603,4.75,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0732R4L,0603,32.4,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-073R83L,0603,3.83,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07470KL,0603,470000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0784K5L,0603,84500,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-071R1L,0603,1.1,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07392RL,0603,392,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1353K6L,0603,53600,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0782RL,0603,82,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07649RL,0603,649,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-13120RL,0603,120,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07715KL,0603,715000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0738R3L,0603,38.3,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1356RL,0603,56,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-135K1L,0603,5100,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07931RL,0603,931,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0776K8L,0603,76800,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0746K4L,0603,46400,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0722R6L,0603,22.6,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0741K2L,0603,41200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0725R5L,0603,25.5,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-075K23L,0603,5230,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0759KL,0603,59000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-071R43L,0603,1.43,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1320KL,0603,20000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-131K2L,0603,1200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0742K2L,0603,42200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1318KL,0603,18000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-07620KL,0603,620000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-076K2L,0603,6200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07360RL,0603,360,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07523RL,0603,523,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0797R6L,0603,97.6,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07215RL,0603,215,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0731K6L,0603,31600,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07237KL,0603,237000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07887KL,0603,887000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-075M36L,0603,5360000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07232KL,0603,232000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0723R2L,0603,23.2,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0793R1L,0603,93.1,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07200KL,0603,200000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-072K26L,0603,2260,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0710KL,0603,10000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-075M1L,0603,5100000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-072M21L,0603,2210000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0721K5L,0603,21500,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0756R2L,0603,56.2,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-079R09L,0603,9.09,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-073K16L,0603,3160,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-078K25L,0603,8250,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07221RL,0603,221,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-072K7L,0603,2700,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07680KL,0603,680000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0768RL,0603,68,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-07160KL,0603,160000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07267KL,0603,267000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07499KL,0603,499000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-07560KL,0603,560000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07220KL,0603,220000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0710ML,0603,10000000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0723K2L,0603,23200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-077K15L,0603,7150,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1318K2L,0603,18200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1314K7L,0603,14700,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0747KL,0603,47000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07332RL,0603,332,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0733K2L,0603,33200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-1322KL,0603,22000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0754K9L,0603,54900,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0791RL,0603,91,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1390K9L,0603,90900,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-13143KL,0603,143000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-074K53L,0603,4530,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07806RL,0603,806,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07698RL,0603,698,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-13825RL,0603,825,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-1322RL,0603,22,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0716KL,0603,16000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-074M3L,0603,4300000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07226KL,0603,226000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0751RL,0603,51,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07442KL,0603,442000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0727KL,0603,27000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-072M2L,0603,2200000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-076R81L,0603,6.81,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-072RL,0603,2,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-074R75L,0603,4.75,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-132K2L,0603,2200,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-138K2L,0603,8200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0733KL,0603,33000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-074R53L,0603,4.53,1%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-079M1L,0603,9100000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-1395K3L,0603,95300,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07200RL,0603,200,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07681RL,0603,681,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-07210KL,0603,210000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-078R2L,0603,8.2,5%,-/+200 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-0723K7L,0603,23700,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-079K1L,0603,9100,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-0713KL,0603,13000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603JR-07150KL,0603,150000,5%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-076M2L,0603,6200000,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
AC0603FR-131K69L,0603,1690,1%,-/+100 ppm/C,0.1,75,-55,155,1.6,0.8,0.45
