Catalog / Data Sheet,Part No.,Status,Brand,Apps.,Feature,L x W Size,T(Max.) / mm,Capacitance,Tolerance,Rated Voltage [DC] / V,Temp. Chara.,AEC- Q200
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1a224m050bb.pdf,CGA2B3X5R1A224M050BB Equiv. C1005X5R1A224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,220nF,±20%,10,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1e104k050bb.pdf,CGA2B3X5R1E104K050BB Equiv. C1005X5R1E104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1e104m050bb.pdf,CGA2B3X5R1E104M050BB Equiv. C1005X5R1E104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1e683k050bb.pdf,CGA2B3X5R1E683K050BB Equiv. C1005X5R1E683K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±10%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1e683m050bb.pdf,CGA2B3X5R1E683M050BB Equiv. C1005X5R1E683M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±20%,25,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h103k050bb.pdf,CGA2B3X5R1H103K050BB Equiv. C1005X5R1H103K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h103m050bb.pdf,CGA2B3X5R1H103M050BB Equiv. C1005X5R1H103M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h104k050bb.pdf,CGA2B3X5R1H104K050BB Equiv. C1005X5R1H104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h104m050bb.pdf,CGA2B3X5R1H104M050BB Equiv. C1005X5R1H104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h153k050bb.pdf,CGA2B3X5R1H153K050BB Equiv. C1005X5R1H153K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h153m050bb.pdf,CGA2B3X5R1H153M050BB Equiv. C1005X5R1H153M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h223k050bb.pdf,CGA2B3X5R1H223K050BB Equiv. C1005X5R1H223K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h223m050bb.pdf,CGA2B3X5R1H223M050BB Equiv. C1005X5R1H223M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h333k050bb.pdf,CGA2B3X5R1H333K050BB Equiv. C1005X5R1H333K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h333m050bb.pdf,CGA2B3X5R1H333M050BB Equiv. C1005X5R1H333M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h473k050bb.pdf,CGA2B3X5R1H473K050BB Equiv. C1005X5R1H473K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,47nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h473m050bb.pdf,CGA2B3X5R1H473M050BB Equiv. C1005X5R1H473M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,47nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h683k050bb.pdf,CGA2B3X5R1H683K050BB Equiv. C1005X5R1H683K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±10%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1h683m050bb.pdf,CGA2B3X5R1H683M050BB Equiv. C1005X5R1H683M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±20%,50,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v103k050bb.pdf,CGA2B3X5R1V103K050BB Equiv. C1005X5R1V103K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v103m050bb.pdf,CGA2B3X5R1V103M050BB Equiv. C1005X5R1V103M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v104k050bb.pdf,CGA2B3X5R1V104K050BB Equiv. C1005X5R1V104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v104m050bb.pdf,CGA2B3X5R1V104M050BB Equiv. C1005X5R1V104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v153k050bb.pdf,CGA2B3X5R1V153K050BB Equiv. C1005X5R1V153K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v153m050bb.pdf,CGA2B3X5R1V153M050BB Equiv. C1005X5R1V153M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v223k050bb.pdf,CGA2B3X5R1V223K050BB Equiv. C1005X5R1V223K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v223m050bb.pdf,CGA2B3X5R1V223M050BB Equiv. C1005X5R1V223M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v333k050bb.pdf,CGA2B3X5R1V333K050BB Equiv. C1005X5R1V333K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v333m050bb.pdf,CGA2B3X5R1V333M050BB Equiv. C1005X5R1V333M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v473k050bb.pdf,CGA2B3X5R1V473K050BB Equiv. C1005X5R1V473K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,47nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v473m050bb.pdf,CGA2B3X5R1V473M050BB Equiv. C1005X5R1V473M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,47nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v683k050bb.pdf,CGA2B3X5R1V683K050BB Equiv. C1005X5R1V683K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±10%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x5r1v683m050bb.pdf,CGA2B3X5R1V683M050BB Equiv. C1005X5R1V683M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±20%,35,X5R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r0j154k050bb.pdf,CGA2B3X7R0J154K050BB Equiv. C1005X7R0J154K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,150nF,±10%,6.3,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r0j154m050bb.pdf,CGA2B3X7R0J154M050BB Equiv. C1005X7R0J154M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,150nF,±20%,6.3,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r0j224k050bb.pdf,CGA2B3X7R0J224K050BB Equiv. C1005X7R0J224K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,220nF,±10%,6.3,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r0j224m050bb.pdf,CGA2B3X7R0J224M050BB Equiv. C1005X7R0J224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,220nF,±20%,6.3,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e104k050bb.pdf,CGA2B3X7R1E104K050BB Equiv. C1005X7R1E104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e104m050bb.pdf,CGA2B3X7R1E104M050BB Equiv. C1005X7R1E104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e154k050bb_210105.pdf,CGA2B3X7R1E154K050BB Equiv. C1005X7R1E154K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,150nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e154m050bb_210105.pdf,CGA2B3X7R1E154M050BB Equiv. C1005X7R1E154M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,150nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e224k050bb_210110.pdf,CGA2B3X7R1E224K050BB Equiv. C1005X7R1E224K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,220nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e224m050bb_210110.pdf,CGA2B3X7R1E224M050BB Equiv. C1005X7R1E224M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,220nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e683k050bb.pdf,CGA2B3X7R1E683K050BB Equiv. C1005X7R1E683K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±10%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1e683m050bb.pdf,CGA2B3X7R1E683M050BB Equiv. C1005X7R1E683M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,68nF,±20%,25,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h103k050bb.pdf,CGA2B3X7R1H103K050BB Equiv. C1005X7R1H103K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h103m050bb.pdf,CGA2B3X7R1H103M050BB Equiv. C1005X7R1H103M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,10nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h104k050bb.pdf,CGA2B3X7R1H104K050BB Equiv. C1005X7R1H104K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h104m050bb.pdf,CGA2B3X7R1H104M050BB Equiv. C1005X7R1H104M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,100nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h153k050bb.pdf,CGA2B3X7R1H153K050BB Equiv. C1005X7R1H153K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h153m050bb.pdf,CGA2B3X7R1H153M050BB Equiv. C1005X7R1H153M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,15nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h223k050bb.pdf,CGA2B3X7R1H223K050BB Equiv. C1005X7R1H223K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h223m050bb.pdf,CGA2B3X7R1H223M050BB Equiv. C1005X7R1H223M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,22nF,±20%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h333k050bb.pdf,CGA2B3X7R1H333K050BB Equiv. C1005X7R1H333K for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±10%,50,X7R,YES
https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/catalog/mlcc_automotive_general_en.pdf https://product.tdk.com/system/files/dam/doc/product/capacitor/ceramic/mlcc/charasheet/cga2b3x7r1h333m050bb.pdf,CGA2B3X7R1H333M050BB Equiv. C1005X7R1H333M for Auto,Production,TDK,Automotive Grade,AEC-Q200 General (Up to 50V),1.0mm x 0.5mm [EIA 0402],0.55,33nF,±20%,50,X7R,YES
