mpn,size,resistance_ohms,tolerance,tcr,power_w,voltage_v,overload_voltage_v,temp_min_c,temp_max_c,aecq200
RMCF1206FT8R20,1206,8.2 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT8R66,1206,8.66 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT9R09,1206,9.09 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT9R10,1206,9.1 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT9R31,1206,9.31 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT9R53,1206,9.53 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT9R76,1206,9.76 ohm,1%,+/- 200 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT10R0,1206,10 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT10R2,1206,10.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT10R5,1206,10.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT10R7,1206,10.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT11R0,1206,11 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT11R3,1206,11.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT11R5,1206,11.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT11R8,1206,11.8 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT12R1,1206,12.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT12R7,1206,12.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT13R0,1206,13 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT14R0,1206,14 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT14R3,1206,14.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT14R7,1206,14.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT15R4,1206,15.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT15R8,1206,15.8 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT16R0,1206,16 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT16R2,1206,16.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT16R5,1206,16.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT16R9,1206,16.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT17R4,1206,17.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT18R0,1206,18 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT18R2,1206,18.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT18R7,1206,18.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT19R1,1206,19.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT19R6,1206,19.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT20R0,1206,20 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT20R5,1206,20.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT21R0,1206,21 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT21R5,1206,21.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT22R1,1206,22.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT22R6,1206,22.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT23R2,1206,23.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT23R7,1206,23.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT24R0,1206,24 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT24R3,1206,24.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT24R9,1206,24.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT25R5,1206,25.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT26R7,1206,26.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT27R0,1206,27 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT27R4,1206,27.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT28R0,1206,28 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT28R7,1206,28.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT29R4,1206,29.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT30R0,1206,30 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT30R1,1206,30.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT30R9,1206,30.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT31R6,1206,31.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT32R4,1206,32.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT33R2,1206,33.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT34R0,1206,34 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT34R8,1206,34.8 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT35R7,1206,35.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT36R0,1206,36 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT36R5,1206,36.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT37R4,1206,37.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT38R3,1206,38.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT39R0,1206,39 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT39R2,1206,39.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT41R2,1206,41.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT42R2,1206,42.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT43R0,1206,43 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT43R2,1206,43.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT44R2,1206,44.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT45R3,1206,45.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT46R4,1206,46.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT47R0,1206,47 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT47R5,1206,47.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT48R7,1206,48.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT49R9,1206,49.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT51R0,1206,51 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT51R1,1206,51.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT52R3,1206,52.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT54R9,1206,54.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT56R0,1206,56 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT56R2,1206,56.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT59R0,1206,59 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT62R0,1206,62 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT63R4,1206,63.4 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT64R9,1206,64.9 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT66R5,1206,66.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT68R0,1206,68 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT69R8,1206,69.8 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT71R5,1206,71.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT73R2,1206,73.2 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT75R0,1206,75 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT76R8,1206,76.8 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT78R7,1206,78.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT80R6,1206,80.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT82R0,1206,82 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT82R5,1206,82.5 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT86R6,1206,86.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT88R7,1206,88.7 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT91R0,1206,91 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT93R1,1206,93.1 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT95R3,1206,95.3 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT97R6,1206,97.6 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT102R,1206,102 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT110R,1206,110 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT118R,1206,118 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT124R,1206,124 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT133R,1206,133 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT137R,1206,137 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT140R,1206,140 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT143R,1206,143 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT147R,1206,147 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT154R,1206,154 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT162R,1206,162 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT165R,1206,165 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT169R,1206,169 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT174R,1206,174 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT178R,1206,178 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT182R,1206,182 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT187R,1206,187 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT191R,1206,191 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT205R,1206,205 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT215R,1206,215 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT220R,1206,220 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT221R,1206,221 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT226R,1206,226 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT232R,1206,232 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT237R,1206,237 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT240R,1206,240 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT243R,1206,243 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT249R,1206,249 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT255R,1206,255 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT261R,1206,261 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT280R,1206,280 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT287R,1206,287 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT294R,1206,294 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT300R,1206,300 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT301R,1206,301 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT309R,1206,309 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT316R,1206,316 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT324R,1206,324 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT340R,1206,340 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT348R,1206,348 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT357R,1206,357 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT365R,1206,365 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT374R,1206,374 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT383R,1206,383 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT390R,1206,390 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT392R,1206,392 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT402R,1206,402 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT412R,1206,412 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT422R,1206,422 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT430R,1206,430 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT432R,1206,432 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT442R,1206,442 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT453R,1206,453 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT470R,1206,470 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT487R,1206,487 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT499R,1206,499 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT510R,1206,510 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT511R,1206,511 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT523R,1206,523 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT536R,1206,536 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT549R,1206,549 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT560R,1206,560 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT576R,1206,576 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT604R,1206,604 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT619R,1206,619 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT620R,1206,620 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT634R,1206,634 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT665R,1206,665 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT680R,1206,680 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT681R,1206,681 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT698R,1206,698 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT715R,1206,715 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT732R,1206,732 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT750R,1206,750 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT768R,1206,768 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT787R,1206,787 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT806R,1206,806 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT820R,1206,820 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT845R,1206,845 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT866R,1206,866 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT887R,1206,887 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT909R,1206,909 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT910R,1206,910 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT931R,1206,931 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT953R,1206,953 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT976R,1206,976 ohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K00,1206,1 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K02,1206,1.02 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K05,1206,1.05 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K07,1206,1.07 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K10,1206,1.1 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K13,1206,1.13 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K15,1206,1.15 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K18,1206,1.18 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K20,1206,1.2 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K21,1206,1.21 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K24,1206,1.24 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K27,1206,1.27 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K30,1206,1.3 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K33,1206,1.33 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K37,1206,1.37 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K40,1206,1.4 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K43,1206,1.43 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K47,1206,1.47 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K50,1206,1.5 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K58,1206,1.58 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K60,1206,1.6 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K62,1206,1.62 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K65,1206,1.65 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K69,1206,1.69 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K78,1206,1.78 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K80,1206,1.8 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K82,1206,1.82 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K87,1206,1.87 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT1K91,1206,1.91 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K05,1206,2.05 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K10,1206,2.1 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K15,1206,2.15 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K26,1206,2.26 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K32,1206,2.32 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K37,1206,2.37 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K40,1206,2.4 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K43,1206,2.43 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K49,1206,2.49 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K55,1206,2.55 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K61,1206,2.61 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K67,1206,2.67 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K70,1206,2.7 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K74,1206,2.74 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K80,1206,2.8 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K87,1206,2.87 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT2K94,1206,2.94 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K09,1206,3.09 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K16,1206,3.16 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K24,1206,3.24 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K30,1206,3.3 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K32,1206,3.32 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K40,1206,3.4 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K48,1206,3.48 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K57,1206,3.57 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K60,1206,3.6 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K65,1206,3.65 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K74,1206,3.74 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K83,1206,3.83 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K90,1206,3.9 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT3K92,1206,3.92 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K02,1206,4.02 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K12,1206,4.12 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K22,1206,4.22 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K30,1206,4.3 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K32,1206,4.32 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K42,1206,4.42 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K53,1206,4.53 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K64,1206,4.64 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K75,1206,4.75 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K87,1206,4.87 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT4K99,1206,4.99 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
RMCF1206FT5K11,1206,5.11 Kohm,1%,+/- 100 ppm,0.25,200,400,-55,155,Compliant
